Giá,DT,Đường,Phường-Xã,Quận-Huyện,Thành Phố,Hướng,Phòng ăn,Loại tin,Đường trước nhà,Nhà bếp,Loại BDS,Pháp lý,Sân thượng,Chiều ngang,Số lầu,Chổ để xe hơi,Chiều dài,Số phòng ngủ,Chính chủ
"8,6 tỷ",41 m,Đường Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,15m,---,Nhà mặt tiền,---,---,"4,1m",4,---,"10,5m",3,---
10 tỷ,100 m,Đường Nguyễn Tất Thành, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,15m,---,Nhà mặt tiền,---,---,5m,2,---,20m,3,---
"10,5 tỷ",122 m,Đường Tôn Đức Thắng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,30m,---,Nhà mặt tiền,---,---,"4,79m",2,---,"26,3m",3,---
"6,5 tỷ",100 m,Đường Diệp Minh Châu, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,5m,3,---,20m,4,---
23 tỷ,108 m,Đường Lý Thái Tổ, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,11m,---,Nhà mặt tiền,---,---,4m,3,---,27m,5,---
17 tỷ,97 m,Đường Trần Phú, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,10m,---,Nhà mặt tiền,---,---,4m,3,---,23m,3,---
4 tỷ,40 m,Đường An Thượng 18, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng,_,---,Cần bán,4m,---,Nhà mặt tiền,---,---,4m,2,---,10m,3,---
"5,8 tỷ",75 m,Đường Yên Khê 2, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,5m,4,---,15m,5,---
"5,8 tỷ",80 m,Đường Mân Quang 15, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,3,---,16m,3,---
"4,6 tỷ",120 m,Đường Nguyễn Công Hoan, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,"4,8m",1,---,"24,9m",2,---
4 tỷ,88 m,Đường Phú Lộc 20, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,"4,5m",2,---,"19,5m",3,---
"3,8 tỷ",99 m,Đường Xuân Thủy, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,8m,---,Nhà trong hẻm,---,---,"5,1m",1,---,"19,3m",2,---
"4,8 tỷ",63 m,Đường Hà Huy Tập, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,6m,---,Nhà trong hẻm,---,---,5m,3,---,"12,6m",4,---
"4,1 tỷ",100 m,Đường Võ Quảng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,2,---,20m,4,---
"7,5 tỷ",124 m,Đường Duy Tân, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,5m,---,Nhà trong hẻm,---,---,"8,06m",1,---,"15,4m",3,---
"8,5 tỷ",83 m,Đường Thái Phiên, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà trong hẻm,---,---,"4,5m",3,---,"18,4m",4,---
"19,5 tỷ",240 m,Đường Mỹ Đa Đông 11, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng,_,---,Cần bán,55m,---,"Đất thổ cư, đất ở",---,---,"15,6m",---,---,"16,2m",---,---
"6,8 tỷ",144 m,Đường An Hải 5, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng,_,---,Cần bán,6m,---,Nhà mặt tiền,---,---,6m,3,---,"23,5m",10,---
10 tỷ,180 m,Đường Trần Kim Bảng, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,"5,5m",---,"Đất thổ cư, đất ở",---,---,10m,1,---,18m,10,---
"4,2 tỷ",82 m,Đường Đặng Minh Khiêm, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,2,---,"16,5m",3,---
"5,2 tỷ",97 m,Đường Nguyễn Thị Thập, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,"4,5m",3,---,"21,5m",6,---
"3,35 tỷ",70 m,Đường Lý Tế Xuyên, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,5m,---,"Đất thổ cư, đất ở",---,---,5m,---,---,14m,---,---
"3,65 tỷ",74 m,Đường Hoà Minh 10, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,"5,5m",3,---,"13,5m",6,---
20 tỷ,122 m,Đường Triệu Nữ Vương, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,10m,---,Nhà mặt tiền,---,---,"6,5m",4,---,11m,11,---
"8,1 tỷ",75 m,Đường Nguyễn Tri Phương, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,6m,---,Nhà trong hẻm,---,---,5m,2,---,15m,4,---
"8,2 tỷ",90 m,Đường An Thượng 10, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng,_,---,Cần bán,"5,5m",---,"Đất thổ cư, đất ở",---,---,"6,25m",---,---,"14,5m",---,---
"6,8 tỷ",135 m,Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,10m,---,Nhà trong hẻm,---,---,6m,3,---,"22,5m",4,---
3 tỷ,100 m,Đường Hoàng Minh Giám, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,"5,5m",---,"Đất thổ cư, đất ở",---,---,5m,1,---,20m,1,---
"3,95 tỷ",72 m,Đường Bùi Huy Bích, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,4m,2,---,18m,3,---
"6,5 tỷ",70 m,Đường Hóa Sơn 3, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,3,---,14m,3,---
"2,95 tỷ",50 m,Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,4m,---,Nhà trong hẻm,---,---,"4,5m",2,---,11m,3,---
"5,2 tỷ",65 m,Đường Lê Thị Xuyến, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,2,---,13m,3,---
"5,8 tỷ",81 m,Đường Thân Nhân Trung, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,"4,5m",3,---,18m,4,---
"5,7 tỷ",62 m,Đường Đinh Công Tráng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,4m,3,---,"15,5m",3,---
"5,4 tỷ",103 m,Đường Đinh Tiên Hoàng, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,5m,---,Nhà trong hẻm,---,---,"4,5m",3,---,23m,4,---
"5,5 tỷ",70 m,Đường Lê Duẩn, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,3m,---,"Đất thổ cư, đất ở",---,---,7m,---,---,10m,---,---
"8,3 tỷ",125 m,Đường Hà Tông Quyền, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,11m,---,Nhà mặt tiền,---,---,5m,3,---,25m,5,---
"12,5 tỷ",115 m,Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,30m,---,Nhà mặt tiền,---,---,5m,3,---,23m,6,---
"5,1 tỷ",63 m,Đường Nam Sơn 2, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,"4,5m",3,---,14m,4,---
"9,1 tỷ",54 m,Đường Lê Đình Thám, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,11m,---,Nhà mặt tiền,---,---,"4,5m",2,---,12m,3,---
"7,8 tỷ",85 m,Đường An Cư 5, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,3,---,17m,4,---
"6,7 tỷ",105 m,Đường Trương Công Hy, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng,_,---,Cần bán,8m,---,Nhà mặt tiền,---,---,5m,3,---,21m,3,---
"7,4 tỷ",90 m,Đường Hồ Nguyên Trừng, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,3,---,18m,4,---
"3,3 tỷ",96 m,Đường Bình An 6, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,3m,---,Nhà mặt tiền,---,---,4m,1,---,24m,2,---
"5,7 tỷ",90 m,Đường Đặng Huy Tá, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,3,---,18m,4,---
11 tỷ,116 m,Đường Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,11m,---,Nhà mặt tiền,---,---,"7,4m",2,---,18m,3,---
"5,65 tỷ",90 m,Đường Hà Huy Giáp, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,6m,---,Nhà mặt tiền,---,---,"4,5m",2,---,20m,3,---
"5,3 tỷ",81 m,Đường Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,11m,---,"Đất thổ cư, đất ở",---,---,"4,5m",---,---,18m,---,---
"9,8 tỷ",80 m,Đường Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,5m,2,---,16m,5,---
"5,7 tỷ",80 m,Đường Bàu Năng 7, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,6m,---,Nhà mặt tiền,---,---,5m,3,---,16m,4,---
6 tỷ,76 m,Đường Dương Bá Trạc, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,7m,---,Nhà mặt tiền,---,---,5m,3,---,"15,2m",4,---
"5,19 tỷ",75 m,Đường Lê Văn Thịnh, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,3,---,15m,4,---
4 tỷ,114 m,Đường Đỗ Đức Dục, Phường An Khê, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,"5,7m",1,---,20m,2,---
"4,8 tỷ",76 m,Đường Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,4m,2,---,19m,3,---
"5,7 tỷ",88 m,Đường Lý Chính Thắng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,"4,5m",3,---,"19,5m",4,---
7 tỷ,234 m,Đường Bình Thái 1, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,6m,---,Nhà mặt tiền,---,---,9m,2,---,26m,4,---
5 tỷ,83 m,Đường Trần Tấn Mới, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,"4,5m",2,---,"18,5m",4,---
"4,2 tỷ",108 m,Đường Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,6m,2,---,8m,3,---
"6,39 tỷ",72 m,Đường Bình An 6, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,6m,3,---,12m,4,---
9 tỷ,86 m,Đường Tố Hữu, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,"4,5m",2,---,19m,3,---
"10,8 tỷ",90 m,Đường Nguyễn Văn Linh, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,5,---,18m,13,---
"4,25 tỷ",86 m,Đường Phước Hòa 4, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,6m,2,---,"14,25m",3,---
12 tỷ,120 m,Đường Thanh Thủy, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"7,5m",---,"Đất thổ cư, đất ở",---,---,10m,---,---,12m,---,---
"4,7 tỷ",60 m,Đường Đống Đa, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,3m,---,Nhà trong hẻm,---,---,5m,3,---,12m,3,---
"4,3 tỷ",73 m,Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng,_,---,Cần bán,4m,---,Nhà mặt tiền,---,---,"3,39m",4,---,"21,48m",5,---
16 tỷ,60 m,Đường Phạm Phú Thứ, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,7m,---,Nhà mặt tiền,---,---,"4,5m",3,---,"13,3m",5,---
"4,7 tỷ",90 m,Đường Đặng Huy Tá, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,Y,Cần bán,"5,5m",Y,Nhà mặt tiền,---,Y,5m,2,Y,17m,4,---
"21,5 tỷ",218 m,Đường Thành Thái, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,11m,---,Nhà mặt tiền,---,---,"8,5m",2,---,"25,64m",4,---
5 tỷ,54 m,Đường Tô Ngọc Vân, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,4m,---,Nhà mặt tiền,---,---,5m,3,---,"10,8m",3,---
"13,5 tỷ",100 m,Đường Chế Lan Viên, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,6m,4,---,"16,7m",7,---
9 tỷ,83 m,Đường Lê Thị Hồng Gấm, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng,_,Y,Cần bán,"7,5m",Y,Nhà mặt tiền,---,Y,"5,75m",3,Y,"14,5m",4,---
"3,79 tỷ",110 m,Đường Lê Hiến Mai, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,5m,2,---,22m,3,---
"5,2 tỷ",78 m,Đường Trần Xuân Lê, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,"4,5m",3,---,"17,3m",4,---
"5,2 tỷ",76 m,Đường Dương Bá Trạc, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,2,---,"15,2m",3,---
7 tỷ,128 m,Đường Phùng Hưng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,11m,---,Nhà mặt tiền,---,---,5m,2,---,"25,5m",3,---
26 tỷ,120 m,Đường Trần Quang Diệu, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng,_,---,Cần bán,10m,---,Nhà mặt tiền,---,---,6m,4,---,20m,6,---
7 tỷ,120 m,Đường Tú Mỡ, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,11m,---,Nhà mặt tiền,---,---,5m,3,---,24m,12,---
"8,5 tỷ",60 m,Đường An Thượng 17, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,4m,4,---,15m,5,---
"4,4 tỷ",64 m,Đường Ba ĐÌnh, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,4m,---,Nhà trong hẻm,---,---,5m,3,---,12m,4,---
"3,9 tỷ",88 m,Đường Điện Biên Phủ, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,5m,---,"Đất thổ cư, đất ở",---,---,"6,8m",---,---,13m,---,---
"3,2 tỷ",72 m,Đường Nguyễn Phước Nguyên, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,6m,---,Nhà mặt tiền,---,---,6m,1,---,12m,2,---
"7,2 tỷ",63 m,Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,"4,07m",2,---,"15,5m",3,---
"7,2 tỷ",85 m,Đường Mạc Thị bưởi, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng,_,Y,Cần bán,"5,5m",Y,"Phòng trọ, nhà trọ",---,Y,"4,5m",4,Y,19m,6,---
"5,3 tỷ",54 m,Đường Đào Duy Từ, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng,_,Y,Cần bán,4m,Y,Nhà trong hẻm,---,Y,"5,2m",3,Y,"10,3m",4,---
8 tỷ,100 m,Đường Đặng Dung, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,6m,---,Nhà mặt tiền,---,---,5m,2,---,20m,3,---
"13,5 tỷ",116 m,Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,11m,---,Nhà mặt tiền,---,---,"5,24m",3,---,22m,3,---
"9,5 tỷ",140 m,Đường Hồ Huân Nghiệp, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng,_,---,Cần bán,6m,---,Nhà mặt tiền,---,---,7m,3,---,20m,5,---
7 tỷ,67 m,Đường Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,5m,---,Nhà trong hẻm,---,---,"4,2m",4,---,"15,9m",8,---
"9,5 tỷ",60 m,Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng,_,Y,Cần bán,11m,Y,Nhà mặt tiền,---,Y,4m,4,Y,15m,4,---
"5,9 tỷ",103 m,Đường Trần Đình Tri, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,10m,---,"Đất thổ cư, đất ở",---,---,5m,---,---,"20,6m",---,---
"8,5 tỷ",83 m,Đường Tống Phước Phổ, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,6m,---,Nhà mặt tiền,---,---,5m,3,---,"16,5m",4,---
6 tỷ,125 m,Đường Hoàng Dư Khương, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng,_,Y,Cần bán,"7,5m",Y,Nhà mặt tiền,---,Y,5m,1,Y,25m,4,---
"6,5 tỷ",84 m,Đường Hoàng Dư Khương, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,5m,3,---,"16,8m",4,---
"8,1 tỷ",63 m,Đường Đinh Tiên Hoàng, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,"4,8m",5,---,12m,4,---
"4,7 tỷ",60 m,Đường Đống Đa, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,3m,---,Nhà trong hẻm,---,---,5m,3,---,12m,4,---
"4,8 tỷ",73 m,Đường Nguyễn Văn Linh, Phường Nam Dương, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,4m,---,Nhà mặt tiền,---,---,6m,3,---,12m,3,---
"4,85 tỷ",125 m,Đường Hoàng Minh Thảo, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,11m,---,Nhà mặt tiền,---,---,5m,2,---,125m,3,---
"7,5 tỷ",90 m,Đường Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"7,5m",---,Nhà mặt tiền,---,---,5m,3,---,18m,5,---
"6,6 tỷ",116 m,Đường Thanh Long, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,"7,5m",3,---,"7,5m",3,---
"9,5 tỷ",70 m,Đường Thanh Long, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,"4,56m",4,---,"15,2m",4,---
16 tỷ,125 m,Đường 3/2, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,15m,---,"Đất thổ cư, đất ở",---,---,5m,---,---,22m,---,---
"4,8 tỷ",66 m,Đường Đống Đa, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng,_,---,Cần bán,5m,---,Nhà mặt tiền,---,---,6m,2,---,11m,3,---
"4,395 tỷ",70 m,Đường Dương Bích Liên, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,5m,2,---,14m,3,---
5 tỷ,132 m,Đường Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng,Đông Bắc,---,Cần bán,"7,5m",---,"Phòng trọ, nhà trọ",Sổ hồng/ Sổ đỏ,---,"5,5m",1,---,24m,7,---
"3,8 tỷ",115 m,Đường Đỗ Đức Dục, Phường An Khê, Quận Thanh Khê, Đà Nẵng,_,---,Cần bán,"5,5m",---,Nhà mặt tiền,---,---,"5,8m",1,---,20m,2,---
"2,95 tỷ",110 m,Đường Phước Lý 4, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,Đông Bắc,---,Cần bán,"5,5m",---,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,5m,1,---,22m,2,---
8 tỷ,80 m,Đường Nguyễn Xuân Khoát, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng,Nam,---,Cần bán,"5,5m",---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,5m,---,---,16m,---,---
"4,95 tỷ",122 m,Đường Trương Quốc Dụng, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng,Tây Bắc,---,Cần bán,"7,5m",---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,5m,---,---,24m,---,---
"2,75 tỷ",140 m,Đường Sử Hy Nhan, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng,Đông Nam,---,Cần bán,"5,5m",---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,7m,---,---,20m,---,---
"3,7 tỷ",75 m,Đường Phú Lộc 8, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,Tây,---,Cần bán,"5,5m",---,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,5m,1,---,15m,2,---
"4,8 tỷ",110 m,Đường Lương Trúc Đàm, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,Đông Nam,---,Cần bán,105m,---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,5m,---,---,22m,---,---
"3,85 tỷ",58 m,Đường Phan Phú Tiên, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng,Đông Bắc,---,Cần bán,"5,5m",---,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,"4,5m",2,---,13m,3,---
"7,1 tỷ",107 m,Đường Phạm Hùng, Xã Hòa Phước, Huyện Hòa Vang, Đà Nẵng,Đông,---,Cần bán,15m,---,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,5m,2,---,"21,5m",3,---
"4,5 tỷ",56 m,Đường An Nhơn 8, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng,Tây Nam,---,Cần bán,375m,---,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,4m,1,---,14m,3,---
"4,1 tỷ",81 m,Đường Phú Lộc 21, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,Tây Bắc,---,Cần bán,"5,5m",---,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,"4,5m",2,---,18m,2,---
"6,3 tỷ",92 m,Đường Nguyễn Quang Bích, Phường Hòa Cường, Quận Hải Châu, Đà Nẵng,Đông,---,Cần bán,"5,5m",---,"Phòng trọ, nhà trọ",Sổ hồng/ Sổ đỏ,---,5m,1,---,"18,5m",4,---
"3,55 tỷ",80 m,Đường Hòa Minh 4, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,Nam,---,Cần bán,"5,5m",---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,5m,---,---,16m,---,---
"3,15 tỷ",75 m,Đường Nguyễn Hàng, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng,Tây Bắc,---,Cần bán,"5,5m",---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,5m,---,---,15m,---,---
"9,5 tỷ",123 m,Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng,Đông Nam,---,Cần bán,30m,---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,"4,95m",---,---,25m,---,---
"6,9 tỷ",145 m,Đường Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng,Tây Nam,---,Cần bán,"7,5m",---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,5m,---,---,28m,---,---
"2,95 tỷ",90 m,Đường Nguyễn Minh Không, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng,Đông,---,Cần bán,"5,5m",---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,5m,---,---,18m,---,---
"3,3 tỷ",58 m,Đường Bình Hòa 1, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng,Đông Bắc,---,Cần bán,375m,---,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,"5,1m",1,---,"11,2m",2,---
"3,05 tỷ",100 m,Đường Kiều Sơn Đen, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng,Nam,---,Cần bán,"7,5m",---,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,---,5m,---,---,20m,---,---
"3,38 tỷ",173 m,Đường Đồng Kè, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng,Tây Nam,---,Cần bán,3m,---,"Phòng trọ, nhà trọ",Sổ hồng/ Sổ đỏ,---,5m,1,---,"31,6m",8,---
